route_id,service_id,trip_id
39,821,1229145
39,821,1439307
39,821,1480723
39,821,485952
39,821,495446
39,821,499535
39,821,675391
39,830,579137
39,868,269128
39,868,396146
39,868,488214
39,868,789570
39,868,842198
39,88,216623
39,896,102173
39,896,272282
39,9,325253
39,90,1498849
39,903,421466
39,906,1059129
39,912,755073
4,104,338994
4,130,456598
4,188,674804
4,189,1065105
4,189,1312683
4,189,1525994
4,189,69511
4,189,750813
4,238,432592
4,285,40088
4,401,1013492
4,449,1364596
4,449,278037
4,449,603860
4,449,705997
4,45,1496785
4,473,1468772
4,473,1495815
4,473,1507053
4,473,1550087
4,473,284255
4,473,409278
4,473,51085
4,473,576870
4,473,606434
4,473,847667
4,473,903373
4,473,94097
4,479,803460
4,546,1168027
4,546,752273
4,549,1492990
4,595,906576
4,627,11050
4,627,1251632
4,627,145372
4,627,334075
4,627,336910
4,627,41033
4,628,1219185
4,628,1397903
4,628,150110
4,628,225814
4,628,972305
4,628,974534
4,681,980869
4,784,1298854
4,858,419682
4,858,460224
4,858,860494
4,887,630284
4,903,1197625
4,903,1300883
4,903,450974
4,903,475915
4,903,532469
4,903,598175
4,903,608860
4,903,823279
40,390,1156795
40,470,306675
40,518,283911
40,518,451944
40,667,1390069
40,667,986430
40,729,878004
40,761,868929
40,791,323061
41,119,909746
41,176,695668
41,176,726078
41,246,532388
41,288,312608
41,418,1016305
41,418,1022129
41,418,1068434
41,418,1207740
41,418,1451706
41,418,1478349
41,418,190481
41,418,213779
41,418,23935
41,418,411085
41,418,755583
41,418,81861
41,418,859660
41,418,868439
41,461,1067933
41,461,1130880
41,461,1154383
41,461,1251482
41,461,1460732
41,461,1461780
41,461,1522207
41,461,1539915
41,461,192535
41,461,234507
41,461,367003
41,461,484557
41,461,58409
41,461,867737
41,461,956850
41,49,978410
41,52,1064348
41,52,274820
41,52,426931
41,52,475020
41,52,72847
41,52,729145
41,52,8162
41,52,959288
41,53,781786
41,624,1136417
41,624,1352665
41,624,1503833
41,624,151761
41,624,299997
41,624,473404
41,634,769721
41,68,683895
41,704,59191
41,797,41155
41,846,1260299
41,846,232351
41,846,249280
41,846,3358
41,846,984885
41,880,435949
42,134,467056
42,136,586972
42,193,793129
42,25,1538849
42,262,207318
42,303,442167
42,331,38552
42,345,34386
42,37,1288733
42,37,1416756
42,387,1047812
42,387,899889
42,39,1296340
42,413,1112961
42,413,1462910
42,451,57968
42,451,712291
42,459,852218
42,461,1381246
42,473,1518369
42,479,1076862
42,479,866856
42,513,1550500
42,545,510485
42,610,588253
42,670,981101
42,69,723771
42,742,1303703
42,742,340841
42,743,864964
42,783,1370776
42,796,1272578
42,844,459904
42,875,595397
42,893,310547
42,9,1205018
42,90,679715
43,461,405582
43,461,785742
44,200,238420
44,313,1102575
44,414,1034064
44,473,709679
44,640,426894
44,761,1342241
45,127,72688
45,133,1190830
45,133,27548
45,133,337909
45,139,1296066
45,187,1472134
45,189,1258181
45,192,801988
45,197,888462
45,200,1284290
45,24,1237775
45,241,955675
45,244,348351
45,283,787847
45,303,1202992
45,303,725137
45,303,908398
45,331,1084813
45,339,1254019
45,342,1024084
45,345,275701
45,413,1096256
45,449,1096116
45,449,1456299
45,449,1475477
45,449,77152
45,456,446012
45,459,353922
45,473,394981
45,473,664754
45,479,762036
45,479,940099
45,482,70356
45,488,344026
45,491,1423571
45,491,214556
45,551,601480
45,572,370425
45,576,1276716
45,576,709936
45,587,1094783
45,613,807524
45,634,568218
45,651,1346856
45,656,1062492
45,656,1133189
45,656,1332205
45,656,86120
45,673,354790
45,680,1135381
45,69,1479410
45,742,837241
45,75,546843
45,783,83255
45,783,991831
45,796,1080416
45,796,777738
45,821,1509952
45,821,1513384
45,821,891404
45,857,1048453
45,875,1144948
45,899,311507
45,9,1148500
45,903,764212
45,907,1431780
46,187,1197702
46,187,523431
46,187,747030
46,187,820691
46,197,1212362
46,303,239848
46,479,633893
46,649,127444
46,649,609484
46,70,1165748
46,70,941448
46,75,813805
46,796,668571
46,898,229362
46,919,830936
47,106,1129704
47,106,1285967
47,106,1409272
47,106,309620
47,106,407942
47,106,691402
47,106,965055
47,111,865107
47,127,724570
47,133,1056792
47,133,1098237
47,133,134303
47,133,143559
47,133,1475271
47,133,1477210
47,133,292527
47,133,307432
47,133,365095
47,133,599636
47,133,687338
47,133,700157
47,133,711268
47,133,821034
47,139,1355303
47,139,676893
47,139,934773
47,156,1472612
47,193,321508
47,215,459963
47,248,1473245
47,248,270581
47,248,270622
47,248,545703
47,248,559421
47,283,116715
47,303,1340910
47,303,309369
47,303,384647
47,326,987902
47,331,196022
47,343,1187819
47,343,232296
47,343,797724
47,358,1149849
47,358,869609
47,383,1337991
47,413,1521597
47,414,642985
47,431,1049620
47,436,1105947
47,436,1121072
47,436,1343876
47,436,289854
47,436,315408
47,436,340554
47,436,495903
47,436,727526
47,436,798384
47,449,1355499
47,449,238173
47,449,742434
47,456,780365
47,459,1050370
47,459,1513067
47,459,640844
47,459,642697
47,459,754341
47,459,835440
47,459,919503
47,473,110249
47,473,473732
47,473,613459
47,473,614628
47,49,720186
47,508,1472150
47,536,1118176
47,55,1511268
47,550,496476
47,558,1088904
47,576,1298866
47,576,1411628
47,576,826675
47,605,1528438
47,605,277973
47,634,24848
47,650,950468
47,658,645680
47,666,26617
47,667,1390441
47,667,269190
47,667,311474
47,667,393030
47,667,738138
47,667,763980
47,671,696162
47,671,903338
47,69,330089
47,73,376979
47,73,466327
47,73,549959
47,734,675285
47,734,929361
47,742,376137
47,742,64724
47,742,68278
47,742,813898
47,744,1033066
47,744,106097
47,744,1227040
47,744,1293433
47,744,157368
47,744,228032
47,744,586800
47,744,853655
47,761,1209570
47,761,1315579
47,761,1337283
47,761,1367239
47,761,1387867
47,761,1511497
47,761,318192
47,761,599234
47,761,639552
47,761,654274
47,761,764569
47,761,932188
47,761,998623
47,77,1034996
47,77,1107580
47,77,1169514
47,77,1174664
47,77,143026
47,77,1546418
47,77,179381
47,77,384570
47,77,395422
47,77,54033
47,77,674487
47,77,692364
47,77,812967
47,796,1232815
47,805,1319919
47,805,891778
47,821,828829
47,828,88758
47,83,1307518
47,83,886831
47,832,1520661
47,857,769030
47,868,298803
47,888,237469
47,888,289561
47,888,330124
47,9,370273
47,9,56599
47,9,881281
47,9,934303
47,90,706871
47,907,1367746
47,907,308202
47,907,55526
47,907,696052
47,907,958407
47,914,1330189
47,926,1039662
47,98,1003309
48,158,1010417
48,187,1102137
48,187,1200031
48,187,1231628
48,187,1415248
48,193,579685
48,20,404910
48,215,102995
48,247,366272
48,283,1390352
48,302,1351392
48,302,216730
48,302,607851
48,302,918771
48,327,1428808
48,414,467503
48,414,615484
48,456,1082261
48,456,1480569
48,456,311101
48,456,58272
48,456,921370
48,461,1551664
48,461,248632
48,461,368528
48,461,42978
48,461,562321
48,461,596571
48,461,980962
48,479,1199200
48,479,130500
48,479,1308452
48,479,1412011
48,479,1541294
48,479,224752
48,479,456367
48,479,509921
48,479,720463
48,479,773459
48,479,776736
48,479,782507
48,479,921064
48,502,1405626
48,509,1218431
48,509,1499380
48,509,185151
48,509,848258
48,509,954183
48,518,1007289
48,518,1087553
48,518,1183649
48,518,129638
48,518,1468664
48,518,412015
48,518,578234
48,518,928862
48,551,1208839
48,551,1235505
48,551,1250801
48,551,1388165
48,551,518307
48,551,665393
48,551,746187
48,578,1482026
48,579,1332232
48,595,543544
48,612,1498808
48,634,1459890
48,651,134019
48,653,320092
48,653,43939
48,69,1406547
48,69,150731
48,71,141717
48,742,935385
48,748,1131174
48,748,1369132
48,748,665246
48,748,748434
48,748,938514
48,754,1238304
48,788,977548
48,796,1140366
48,796,1370736
48,796,1446599
48,796,329617
48,796,480009
48,796,578874
48,796,910463
48,818,662508
48,844,1170853
48,855,1085601
48,868,1238868
48,868,995687
49,101,410191
49,139,463865
49,18,1509464
49,251,1073852
49,345,1293004
49,345,178749
49,425,1310153
49,425,240544
49,436,482861
49,449,1154297
49,449,1306008
49,449,597506
49,449,605930
49,456,1018525
49,456,116954
49,456,552607
49,459,892879
49,461,1195784
49,461,413403
49,461,73184
49,473,1395015
49,473,448841
49,491,367338
49,518,1173445
49,518,602536
49,572,727381
49,576,531583
49,584,1148342
49,627,1461928
49,656,1271633
49,656,757999
49,666,374515
49,693,451661
49,693,620701
49,762,108572
49,818,1353130
49,818,462663
49,821,1099299
49,821,1143185
49,821,1190602
49,821,292920
49,836,458818
49,858,166752
49,900,50574
5,325,180309
5,360,106411
5,595,1068087
5,656,1457957
5,733,735643
5,758,1113472
5,931,1376999
50,132,1348130
50,132,613303
50,459,105825
50,459,1240258
50,473,1027934
50,473,554388
51,396,912559
51,473,1313638
51,656,1438502
52,133,168614
52,133,698035
52,190,665755
52,303,607719
52,667,309652
52,667,779996
52,744,1421982
52,744,635087
52,914,555914
52,926,204291
53,133,1140679
53,133,675649
53,182,566765
53,244,215029
53,244,399430
53,262,1523359
53,331,376566
53,331,737812
53,385,465462
53,385,765890
53,479,1279015
53,491,927195
53,494,1137601
53,494,1521240
53,544,571144
53,551,532590
53,553,122448
53,553,441642
53,625,307559
53,625,74366
53,903,113629
53,903,289705
54,187,1214175
54,187,1537171
54,303,1266322
54,476,1398226
54,491,1533358
54,491,923796
54,525,1155099
54,649,414408
54,656,1416670
54,656,476655
54,766,198226
54,838,41239
54,840,459114
54,868,1317447
54,868,812980
54,885,467710
55,133,1213471
55,133,294345
55,285,718807
55,331,1517335
55,413,1424500
55,473,45111
55,576,899611
55,634,105663
55,667,289996
55,667,936904
55,744,1445820
55,744,84839
56,133,915915
56,182,1235041
56,248,229043
56,262,1372707
56,436,897794
56,436,907695
56,456,465498
56,531,43817
56,565,1374786
57,172,1257796
57,178,1304633
57,203,1533399
57,230,1378205
57,280,869173
57,311,320962
57,311,85316
57,320,405293
57,363,1077737
57,380,76660
57,399,282178
57,425,140419
57,451,137059
57,456,383739
57,456,485349
57,461,1000052
57,461,733192
57,487,1169490
57,506,174484
57,515,166107
57,518,795028
57,530,867576
57,574,714562
57,605,489707
57,642,681435
57,659,1360407
57,68,149267
57,68,877645
57,707,719764
57,707,832643
57,739,101532
57,742,1196951
57,77,1402107
57,798,19069
57,798,885762
57,862,409237
57,876,1344988
57,913,595723
57,921,862027
58,181,504067
58,283,684279
58,294,1115366
58,405,1524394
58,51,204170
58,586,792455
58,588,37755
58,656,1220717
58,656,1341261
58,656,176371
58,656,745257
58,656,80073
58,664,617326
59,121,13529
59,161,542158
59,25,1429190
59,364,1121630
59,396,1240217
59,405,1292486
59,414,1332682
59,456,659827
59,461,1272161
59,473,1365905
59,473,595147
59,546,1491786
59,594,101410
59,602,1232222
59,656,1174159
59,656,1220788
59,656,1431661
59,656,1479217
59,656,219957
59,656,346860
59,656,362819
59,821,24389
59,821,840780
59,929,437225
59,99,443482
6,138,813311
6,163,480552
6,20,982257
6,287,1161112
6,287,422501
6,287,682691
6,287,895615
6,302,816696
6,33,1316693
6,390,247472
6,425,1224131
6,425,1479772
6,425,732284
6,425,934948
6,470,120685
6,470,143814
6,470,488346
6,470,531191
6,470,639819
6,518,1228692
6,518,1289017
6,518,1352491
6,518,1521278
6,518,168178
6,518,272879
6,518,393967
6,518,417228
6,518,502997
6,518,639410
6,518,69372
6,523,1262839
6,533,256631
6,552,591093
6,652,1086712
6,667,1037119
6,667,1114931
6,667,1136696
6,667,233321
6,667,493870
6,667,849756
6,667,948835
6,694,1238809
6,729,541435
6,729,709775
6,741,723330
6,761,1267871
6,768,1175682
6,780,340076
6,788,746978
6,791,1396231
6,791,1531266
6,824,719385
6,864,356368
60,181,542410
61,130,29136
61,132,119956
61,132,1310123
61,132,310656
61,132,788031
61,158,497200
61,177,179209
61,187,502576
61,188,1501738
61,189,1075771
61,189,1207217
61,189,1394449
61,189,142703
61,189,26078
61,189,350692
61,189,671367
61,238,187007
61,260,228500
61,344,407761
61,414,200610
61,415,1160304
61,415,1510544
61,415,773706
61,442,227785
61,449,611502
61,473,1060432
61,473,1450782
61,473,1511160
61,473,44654
61,479,1139801
61,479,145443
61,479,1492694
61,479,751496
61,479,793669
61,543,1118619
61,543,1291867
61,543,202017
61,543,211188
61,543,488816
61,543,545119
61,543,559930
61,543,828615
61,548,744778
61,549,664159
61,582,1487485
61,595,747199
61,60,1499353
61,627,1119690
61,627,1245584
61,627,1299115
61,649,576634
61,681,1472027
61,738,1278576
61,77,1499821
61,783,1542755
61,808,533104
61,858,202622
61,887,782944
61,893,413509
61,903,102970
61,903,1353974
61,903,144656
61,903,14801
61,903,243667
61,903,244858
61,903,430198
61,903,734228
61,903,7890
61,903,819900
61,903,870095
62,103,1108583
62,112,1329365
62,125,514628
62,128,795950
62,133,1008376
62,133,1386641
62,133,1426925
62,133,440955
62,139,1341514
62,139,1390934
62,139,527085
62,139,913230
62,147,1249853
62,161,1341162
62,161,1470952
62,161,254705
62,161,269197
62,174,659214
62,180,740840
62,183,1233419
62,190,1306307
62,190,23385
62,190,345891
62,193,182671
62,20,470699
62,207,70609
62,213,1051491
62,213,731814
62,215,1314516
62,225,1272061
62,225,1525421
62,236,1069725
62,236,1166404
62,236,119475
62,236,122068
62,236,1303564
62,236,1312397
62,236,1363512
62,236,1517995
62,236,299636
62,236,306204
62,236,347271
62,236,431242
62,236,501740
62,236,533299
62,236,55710
62,236,658493
62,236,695935
62,236,72559
62,236,7618
62,239,1533020
62,239,620390
62,253,1084127
62,266,1031875
62,269,1368913
62,269,1491198
62,269,217853
62,269,26109
62,269,278751
62,269,577620
62,269,629748
62,269,764
62,269,771481
62,269,798434
62,269,896552
62,269,91663
62,269,969302
62,283,440322
62,302,439460
62,307,375546
62,32,1527122
62,331,1221771
62,337,1015068
62,337,1267184
62,337,1419793
62,337,1463438
62,337,1524825
62,337,167476
62,337,386875
62,337,608098
62,337,704717
62,340,169398
62,340,374120
62,349,1237675
62,349,1493164
62,349,428424
62,349,720237
62,350,892069
62,351,916769
62,358,1023363
62,358,1083589
62,358,1135680
62,358,1138943
62,358,1163322
62,358,1254985
62,358,1295012
62,358,1309862
62,358,1328352
62,358,133928
62,358,1343705
62,358,1366933
62,358,1410625
62,358,1418623
62,358,1433804
62,358,1484192
62,358,1534305
62,358,153636
62,358,173386
62,358,214960
62,358,281210
62,358,287709
62,358,313952
62,358,317522
62,358,341395
62,358,428876
62,358,440181
62,358,444595
62,358,446759
62,358,45370
62,358,475938
62,358,515444
62,358,577889
62,358,64129
62,358,644333
62,358,679433
62,358,682797
62,358,750852
62,358,807434
62,358,846664
62,358,846967
62,358,880959
62,358,88859
62,358,956566
62,369,1493930
62,405,1507250
62,405,27664
62,413,820771
62,414,1237431
62,414,1454415
62,414,1485025
62,414,1487575
62,414,542826
62,414,691224
62,430,1049380
62,430,1352787
62,430,596153
62,448,60829
62,456,1170671
62,456,1281174
62,456,1490836
62,456,290277
62,456,334873
62,456,428888
62,456,770285
62,456,821302
62,461,1227059
62,461,1506344
62,461,653011
62,461,858815
62,473,1001742
62,473,1009559
62,473,1024270
62,473,1046570
62,473,1091911
62,473,1152934
62,473,1181922
62,473,1286974
62,473,1307388
62,473,1311790
62,473,1327760
62,473,1328312
62,473,1337751
62,473,1368729
62,473,1370706
62,473,1391832
62,473,1419532
62,473,228198
62,473,243081
62,473,321157
62,473,348968
62,473,400288
62,473,418943
62,473,422849
62,473,432314
62,473,505780
62,473,512214
62,473,514808
62,473,51508
62,473,581341
62,473,590710
62,473,621174
62,473,621624
62,473,64610
62,473,660708
62,473,672608
62,473,688378
62,473,750593
62,473,753885
62,473,849816
62,473,960602
62,473,96863
62,473,972541
62,473,979626
62,479,110880
62,49,228986
62,493,765533
62,499,115814
62,518,1116597
62,518,1143244
62,518,1206737
62,518,655314
62,518,758008
62,537,634953
62,544,1069494
62,544,284783
62,545,248007
62,553,102646
62,553,1420117
62,563,1083265
62,564,1100418
62,572,1658
62,576,1055313
62,576,177388
62,591,721147
62,611,533191
62,634,939414
62,651,374966
62,651,414524
62,651,513850
62,651,785199
62,663,1476742
62,68,930620
62,688,162385
62,69,1423378
62,702,47434
62,704,138924
62,704,84033
62,736,910953
62,742,859065
62,75,1488241
62,752,921047
62,77,1090768
62,77,474288
62,77,534138
62,774,1503768
62,782,576188
62,783,1022786
62,783,149950
62,783,1543333
62,783,174003
62,783,558310
62,786,1465733
62,796,298670
62,805,1129154
62,809,646994
62,827,1255281
62,831,564513
62,834,775764
62,84,1131185
62,84,121061
62,84,1240824
62,84,1287650
62,84,1514070
62,84,189534
62,84,35728
62,84,42945
62,84,501500
62,84,730969
62,84,807420
62,84,823494
62,84,878948
62,84,913637
62,844,1123518
62,85,943650
62,856,1117738
62,864,891385
62,864,966944
62,87,1530690
62,873,626609
62,882,1505276
62,882,583681
62,888,1030628
62,888,1053246
62,888,1062761
62,888,1483940
62,888,1508794
62,888,377220
62,888,884613
62,891,1237319
62,891,699481
62,891,831085
62,891,972170
62,9,433992
62,90,1215974
62,90,1293845
62,90,1365018
62,90,345597
62,90,641817
62,90,670985
62,90,723367
62,90,763657
62,903,126991
62,91,1197283
62,91,851671
62,910,1360779
62,912,1010898
63,106,1032103
63,106,1140015
63,106,408994
63,106,529549
63,106,654450
63,133,26187
63,133,335368
63,133,387209
63,133,416187
63,133,498690
63,133,530715
63,139,772399
63,159,853658
63,164,879232
63,182,1117182
63,182,225671
63,190,980066
63,193,1406381
63,206,1081479
63,206,1294438
63,206,1491565
63,206,344686
63,206,91728
63,208,1425664
63,243,43007
63,248,491307
63,262,1232362
63,277,36981
63,281,1323423
63,283,323493
63,285,1318568
63,285,883493
63,303,900668
63,331,650861
63,351,1060991
63,351,1111275
63,358,94388
63,367,435839
63,378,202282
63,407,1047058
63,407,220460
63,413,1513636
63,413,646356
63,414,1126929
63,414,49687
63,436,1004900
63,436,1134301
63,436,273397
63,436,406860
63,436,474420
63,449,887600
63,456,350328
63,461,690656
63,473,1065211
63,473,1190521
63,473,1297439
63,473,183209
63,473,548902
63,473,582768
63,479,1075517
63,479,1324065
63,479,1330671
63,479,1481888
63,479,212078
63,479,243497
63,479,462476
63,479,521029
63,479,953684
63,481,993800
63,49,1040930
63,517,20324
63,517,219339
63,521,1471776
63,541,121646
63,559,1379088
63,605,621312
63,64,1044166
63,64,32010
63,64,331196
63,650,1003956
63,650,1167974
63,651,1001180
63,651,1527906
63,68,485052
63,688,43192
63,69,333984
63,69,491231
63,691,289930
63,704,657321
63,704,65871
63,742,348687
63,758,455342
63,761,1055349
63,761,1118955
63,761,1201428
63,761,288593
63,761,850045
63,761,884518
63,77,1061517
63,77,616454
63,780,688636
63,783,471225
63,794,863493
63,796,1078604
63,796,512312
63,805,209169
63,805,255273
63,805,738454
63,814,803549
63,82,1299446
63,822,216103
63,854,97687
63,864,1160174
63,875,1077090
63,879,541659
63,888,1394036
63,9,1125523
63,9,293832
63,9,381778
63,90,1257105
63,90,1523991
63,90,62416
63,903,1048946
64,14,1344586
64,15,1211099
64,150,323189
64,158,1490861
64,220,441346
64,227,382432
64,240,1183330
64,240,1340770
64,272,857090
64,277,822701
64,289,1279407
64,300,287220
64,355,813000
64,372,1180161
64,372,290476
64,375,1296125
64,407,1300428
64,413,719534
64,414,1059900
64,414,13296
64,414,526014
64,449,1306663
64,456,1151849
64,456,1342770
64,456,191616
64,456,463560
64,459,10111
64,459,1347823
64,461,286709
64,461,848752
64,473,1089815
64,473,1409447
64,473,920899
64,473,948418
64,473,989743
64,477,1400942
64,477,161964
64,477,254214
64,477,491352
64,477,794809
64,479,394967
64,500,1137595
64,500,540460
64,500,714666
64,500,904446
64,504,726088
64,541,1537619
64,638,299013
64,663,20658
64,666,1493742
64,676,1360730
64,685,23592
64,686,588022
64,689,1028358
64,77,1194985
64,77,341814
64,77,770551
64,796,1005184
64,796,1063011
64,796,1469513
64,796,1525315
64,796,191275
64,796,322783
64,796,378879
64,796,492072
64,796,517236
64,796,693645
64,796,861017
64,796,922971
64,844,225180
64,844,74418
64,888,872537
64,893,761602
64,896,1046770
64,898,1015154
64,898,1504474
64,898,548248
64,906,370898
64,928,1276127
64,928,598610
65,106,1368630
65,133,1206906
65,133,1254891
65,133,806949
65,193,614331
65,2,1351181
65,2,1519059
65,215,833117
65,263,949502
65,302,1216935
65,314,1477530
65,314,344611
65,33,1448952
65,390,273640
65,413,1086695
65,414,1519700
65,414,353856
65,414,59788
65,425,138089
65,425,1415111
65,425,1532673
65,425,656092
65,518,117667
65,518,1229378
65,518,1269486
65,518,1290241
65,518,1333838
65,518,140449
65,518,1482036
65,518,1541717
65,518,302885
65,518,87513
65,518,918320
65,518,987084
65,552,671655
65,567,471504
65,567,956238
65,576,1469100
65,601,34663
65,636,1476404
65,636,51945
65,650,149942
65,650,346961
65,652,706276
65,667,1146699
65,667,1285285
65,667,1307790
65,667,1357116
65,667,1393774
65,667,221009
65,667,447460
65,667,83109
65,704,1348944
65,704,143991
65,744,1083537
65,744,1387323
65,744,373976
65,744,738468
65,744,864594
65,744,987328
65,761,451978
65,77,900396
65,783,1021659
65,788,1269598
65,844,291361
65,864,607923
65,864,745989
65,9,1058404
66,133,1077939
66,133,1096167
66,133,494639
66,236,1429838
66,236,203873
66,236,26161
66,236,287451
66,236,907394
66,240,856085
66,305,1074664
66,305,1114069
66,316,275152
66,316,553006
66,325,1465584
66,325,1521944
66,325,593490
66,325,761240
66,325,952374
66,348,653879
66,349,1211548
66,365,1082454
66,365,1467159
66,365,661996
66,394,510050
66,452,691790
66,500,1551186
66,500,246841
66,500,526613
66,500,756770
66,567,1099855
66,567,1186657
66,567,254054
66,567,620178
66,567,703087
66,630,1366731
66,64,1358246
66,64,168697
66,733,146984
66,733,554843
66,781,1173483
66,796,1381990
66,807,65163
66,844,938662
66,855,735919
67,236,425160
67,236,547240
67,283,1442835
67,366,281708
67,469,629695
67,500,1472836
67,608,672363
67,631,1171114
67,656,196237
67,656,578466
67,772,129415
67,796,539831
68,105,1385816
68,105,181205
68,105,442981
68,105,938127
68,174,113534
68,174,328558
68,187,1341076
68,187,1368616
68,187,3062
68,197,353096
68,215,318594
68,231,351221
68,236,1107456
68,254,887961
68,269,1355102
68,269,879354
68,283,121045
68,331,1106770
68,331,1412936
68,331,238224
68,331,982423
68,358,137983
68,414,1099115
68,414,1125720
68,414,1442812
68,414,147564
68,414,266923
68,414,352279
68,43,902564
68,430,192822
68,430,334699
68,436,224723
68,436,319871
68,436,982530
68,437,322221
68,451,1208039
68,456,1407687
68,456,200239
68,456,640348
68,456,865758
68,456,966604
68,461,1026935
68,461,1396320
68,461,77006
68,461,776941
68,473,508282
68,473,767049
68,517,1380414
68,518,1235979
68,518,1276171
68,518,1307354
68,518,1433232
68,518,1547582
68,518,158652
68,518,389384
68,518,46356
68,518,893993
68,518,99197
68,527,1065774
68,527,272504
68,527,430712
68,527,443770
68,527,625675
68,527,714919
68,572,1439674
68,584,1345137
68,589,1004797
68,589,675414
68,589,801145
68,589,852852
68,589,947397
68,649,1121141
68,649,1174168
68,649,1445943
68,649,1475005
68,649,84118
68,651,1238501
68,70,98856
68,728,1540730
68,728,997867
68,729,1087707
68,729,1202428
68,729,320471
68,729,542582
68,729,547412
68,742,619978
68,757,1202091
68,764,806157
68,79,1239575
68,796,652665
68,812,1069358
68,812,539014
68,816,343025
68,837,508882
68,844,1322663
68,9,862918
68,915,24246
68,915,286849
68,915,329994
68,915,35046
68,915,613537
68,915,794725
69,133,781638
69,240,1165109
69,253,1141452
69,253,1222336
69,253,1246722
69,253,1292013
69,253,1389291
69,253,1423253
69,253,154698
69,253,460433
69,253,761056
69,253,764451
69,253,786477
69,253,854632
69,253,914788
69,26,331722
69,262,1001522
69,271,987388
69,273,156553
69,273,955865
69,303,113700
69,325,1010788
69,325,1051861
69,325,1156199
69,325,1183980
69,325,1387204
69,325,1402642
69,325,1411498
69,325,1478781
69,325,182503
69,325,227080
69,325,345051
69,325,345283
69,325,399350
69,325,450709
69,325,488007
69,325,579662
69,325,663681
69,325,703749
69,325,754886
69,325,878196
69,325,89224
69,325,899904
69,325,973516
69,389,129356
69,389,148572
69,415,1134041
69,415,410587
69,415,608362
69,415,78012
69,426,383579
69,449,283161
69,449,29465
69,449,535601
69,479,1309207
69,479,552248
69,489,1157235
69,489,979749
69,500,1249536
69,500,126819
69,500,1384030
69,500,1515557
69,500,449791
69,500,465385
69,500,533086
69,500,593119
69,500,808733
69,500,827878
69,500,948742
69,500,990783
69,510,1075
69,644,784429
69,650,129191
69,656,1499857
69,656,482972
69,68,139286
69,68,912499
69,684,979700
69,720,1353716
69,731,1319720
69,731,1382545
69,731,1393791
69,731,214336
69,731,319588
69,731,991007
69,821,1013132
69,865,1195014
69,893,1482581
69,893,192439
69,893,358564
69,893,382364
69,893,676267
69,893,704791
69,893,835596
69,893,889037
69,893,927082
69,90,381100
69,923,1176071
69,923,1502175
7,16,851774
7,20,312424
7,30,1094492
7,311,1387077
7,419,50508
7,459,441905
7,459,873679
7,461,75905
7,473,1125815
7,473,201644
7,479,780817
7,518,514723
7,52,453104
7,670,1059160
7,672,22206
7,708,486208
7,708,628701
7,760,1313421
7,77,1083535
7,793,157270
7,796,478827
7,8,563772
7,841,1032129
70,122,1153371
70,133,221547
70,168,1067905
70,168,1140266
70,168,1336077
70,168,1441838
70,168,1465446
70,168,1467725
70,168,1505850
70,168,244379
70,168,375357
70,168,401524
70,168,484980
70,168,535244
70,168,747824
70,197,486015
70,25,1274674
70,25,153478
70,274,1114721
70,331,1446291
70,343,1211480
70,343,1283692
70,343,1340398
70,343,308946
70,343,406827
70,343,635643
70,343,781782
70,351,122560
70,358,1354327
70,409,424807
70,443,1521272
70,459,1317380
70,459,239728
70,459,246318
70,459,25866
70,459,544369
70,459,689397
70,459,838236
70,459,893419
70,459,978460
70,464,232331
70,471,497182
70,473,124138
70,474,732241
70,474,812905
70,479,1320883
70,479,1411321
70,479,1470574
70,479,628251
70,488,1194063
70,488,1283775
70,488,520015
70,491,794512
70,545,1000072
70,545,1049004
70,545,1141867
70,545,1180349
70,545,1247899
70,545,1464921
70,545,1479618
70,545,209523
70,545,476195
70,545,616244
70,545,71655
70,545,718992
70,545,787945
70,576,1034951
70,576,398764
70,576,421526
70,576,721401
70,613,1046812
70,613,1457845
70,634,1242920
70,655,56319
70,69,973195
70,723,179800
70,743,10507
70,743,1061443
70,743,1278017
70,743,1388385
70,743,1392293
70,743,657422
70,743,710946
70,743,712353
70,743,864001
70,743,902868
70,743,974755
70,783,609574
70,783,890096
70,783,943314
70,796,382762
70,796,767178
70,861,1040354
70,861,1056858
70,861,1248325
70,861,1331689
70,861,1372210
70,861,1416273
70,861,1496770
70,861,1516190
70,861,214736
70,864,1447286
70,884,1069214
70,899,854621
70,903,1259591
70,903,690788
70,903,704528
70,903,997047
71,429,255970
71,461,101238
71,461,109202
72,133,955756
72,262,36153
72,325,987210
72,459,1185535
72,473,1246807
72,473,717585
72,57,1319583
72,761,822123
73,151,1390994
73,196,389348
73,253,487948
73,279,162589
73,279,787778
73,406,717346
73,415,425756
73,461,1003103
73,461,1118018
73,461,1202892
73,461,1237634
73,461,1328916
73,461,1356659
73,461,1394802
73,461,27541
73,461,344633
73,461,35309
73,461,443122
73,461,617828
73,461,654593
73,461,659044
73,461,884134
73,473,1499703
73,473,1510771
73,479,1138924
73,479,1219413
73,479,137104
73,479,1497038
73,479,767948
73,479,868825
73,479,889259
73,486,208044
73,49,870384
73,511,1388506
73,511,374180
73,511,700891
73,543,498351
73,543,676664
73,595,430904
73,624,780050
73,674,415769
73,68,543777
73,683,1229527
73,722,795685
73,722,831871
73,730,1381615
73,780,1133652
73,780,1319122
73,780,631533
73,780,789502
73,780,886815
73,8,1062064
73,8,230093
73,8,656332
73,818,1415498
73,818,674136
73,818,863314
